PERIOD,PRD_NBR,DC_NBR,warehouse_receipts
4,169846021,17,9937
1,169846021,17,2
4,169846021,14,6205
1,169846021,18,4
4,169846021,18,6658
1,169846021,14,0
1,169895001,14,6
1,169895001,18,180
1,169895001,17,268
1,169919241,18,0
1,169951001,18,43
1,169951001,17,557
1,169951001,14,49
1,169951131,17,0
1,169951131,14,0
1,169951131,18,0
1,169981011,14,9
1,169981071,14,7
1,169981081,17,0
1,169981081,14,9
1,170053101,18,0
1,170053101,17,0
1,170053111,18,0
1,170053111,14,0
1,170053111,17,2
1,170053121,18,4
1,170053121,14,0
1,170054081,14,5
1,170054081,17,15
2,170054081,14,28
1,170054081,18,7
1,170054091,14,0
1,170054091,17,0
1,170054101,18,0
1,170054101,14,0
1,170054101,17,0
1,170057001,17,32
1,170057001,14,152
1,170072001,18,58
1,170072031,18,0
2,170315001,18,723
1,170315001,18,0
1,170315001,14,0
1,170315001,17,3804
1,170315021,17,2
1,170315021,14,0
1,170315021,18,0
1,170385011,17,0
1,170385011,18,0
1,170385051,17,0
1,170494191,17,141
2,170494191,14,92
1,170494191,14,0
1,170494201,18,0
2,170494201,18,51
2,170494201,14,78
1,170494201,17,882
1,170509001,18,124
1,170509001,14,294
1,170509001,17,486
1,170529001,18,0
1,170529001,14,10
1,170529001,17,1504
1,170529041,14,40
1,170529041,17,1462
1,170529041,18,0
1,170529071,14,315
1,170529071,17,592
1,170529071,18,59
1,170529081,18,0
1,170529081,17,45
1,170529081,14,294
4,170533001,18,1706
4,170533001,14,1050
4,170533001,17,2584
1,170533011,18,0
1,170545001,14,0
4,170545001,18,1822
1,170545001,17,0
4,170545001,14,647
2,170545001,14,416
1,170545001,18,0
4,170545001,17,2176
4,170545011,14,349
4,170545011,18,1190
1,170545011,18,0
4,170545011,17,1424
1,170545011,17,0
2,170545011,14,347
1,170545021,17,0
1,170545021,18,0
1,170545031,17,0
1,170545031,18,0
1,170545031,14,0
1,170551001,18,0
1,170649011,14,0
4,170649011,18,2906
4,170649011,17,5289
1,170649011,17,0
4,170649011,14,3256
1,170649011,18,0
4,170649021,14,3559
4,170649021,17,6402
1,170649021,18,0
1,170649021,14,0
1,170649021,17,0
4,170649021,18,3469
1,170799001,17,0
1,170799001,18,0
1,170799001,14,0
1,170799011,18,0
4,170799011,17,2364
1,170799011,14,0
1,170799011,17,0
4,170799011,18,1500
4,170799011,14,818
1,170799021,17,0
4,170799021,17,1743
4,170799021,14,642
1,170799021,18,0
1,170799021,14,0
4,170799021,18,1105
1,170803131,17,0
1,170803131,18,0
1,170803151,18,0
1,170803251,18,163
1,170803251,14,97
1,170803251,17,212
1,170803271,14,59
1,170803271,17,0
1,170803271,18,0
1,170895021,18,0
1,170895041,18,0
1,170895051,18,0
1,170960001,17,30
2,170960001,18,114
1,170960001,18,0
1,170960001,14,730
4,171296001,17,10887
1,171296001,14,152
1,171296001,17,321
4,171296001,18,6341
4,171296001,14,4172
1,171296001,18,92
1,171384001,14,6513
1,171384001,18,84
1,171384001,17,7781
1,171384041,18,91
1,171384041,14,1022
1,171384041,17,1949
1,171384071,14,2266
1,171384071,18,0
1,171384071,17,2662
1,171384081,14,290
1,171384081,18,0
1,171384081,17,3421
1,171384101,17,7
1,171384101,14,0
1,171384101,18,0
1,171482001,18,0
1,171482001,14,0
1,171482001,17,428
1,171482011,17,548
1,171482011,18,306
1,171482011,14,136
1,171482021,17,402
1,171482021,14,0
1,171482021,18,96
1,171482031,14,0
1,171482031,17,635
1,171482031,18,136
1,171482041,17,110
1,171482041,18,9
1,171482041,14,0
4,171533001,14,1440
2,171533001,17,1621
4,171533001,17,2165
4,171533001,18,1135
1,171533001,18,200
1,171533001,14,52
1,171533001,17,1178
2,171533001,18,1639
2,171533011,17,2053
4,171533011,18,1053
1,171533011,14,0
1,171533011,18,152
4,171533011,14,1721
1,171533011,17,766
4,171533011,17,2167
2,171533011,18,2006
4,171533021,17,3305
4,171533021,18,1522
4,171533021,14,1173
1,171533021,14,0
1,171533021,17,0
1,171533031,17,0
1,171533031,14,0
2,171533031,17,4490
4,171533031,14,3584
4,171533031,17,2243
4,171533031,18,1291
1,171533031,18,148
1,171533041,17,0
4,171533041,17,2364
1,171533041,14,0
1,171533041,18,858
4,171533041,14,3588
2,171533041,17,4485
4,171533041,18,1172
2,171533051,17,450
1,171533051,14,0
4,171533051,18,1809
4,171533051,14,1279
4,171533051,17,3124
1,171533051,18,4
1,171533051,17,80
4,171540001,17,3115
4,171540001,18,1657
1,171540001,14,0
4,171540001,14,1228
1,171540001,17,2232
1,171540001,18,2178
1,171540011,18,4454
4,171540011,18,1900
4,171540011,17,2767
4,171540011,14,1333
1,171540011,14,3871
1,171540011,17,8382
4,171540021,18,1341
1,171540021,14,0
1,171540021,17,116
4,171540021,14,992
1,171540021,18,0
4,171540021,17,1667
4,171540031,17,1853
4,171540031,14,1157
1,171540031,18,0
4,171540031,18,990
1,171540031,14,0
1,171540031,17,0
4,171540041,18,1379
4,171540041,14,1098
4,171540041,17,2523
1,171540041,14,0
1,171540041,17,0
4,171540051,18,1610
4,171540051,14,1118
4,171540051,17,2272
1,171540051,18,0
1,171540051,17,70
1,171540051,14,0
1,171543041,17,2
1,171543041,18,0
1,171543051,18,0
1,171543051,17,0
1,171543061,18,1224
4,171543061,14,2120
2,171543061,17,4452
1,171543061,17,0
1,171543071,14,0
4,171543071,14,2120
1,171543071,17,0
1,171543071,18,1736
2,171543071,17,4452
1,171543081,17,0
1,171543081,18,0
1,171543091,18,82
1,171543091,17,254
1,171543101,14,8
1,171543101,17,302
1,171543101,18,116
1,171543111,14,0
1,171543111,17,762
1,171543111,18,66
1,171543121,18,20
1,171543121,17,126
1,171543121,14,0
1,171544001,18,0
1,171544021,18,0
1,171544031,18,0
1,171544041,17,0
1,171544061,14,0
1,171544061,18,84
1,171544061,17,412
1,171544071,17,472
1,171544071,14,22
1,171544071,18,148
1,171544081,18,0
1,171544081,17,0
1,171544081,14,0
1,171544091,18,0
1,171544091,17,6
1,171544091,14,0
1,171544101,14,0
1,171544101,18,0
1,171544101,17,0
1,171544111,14,0
1,171544111,17,0
1,171544111,18,0
1,171544121,17,220
1,171544121,18,68
1,171544121,14,0
4,171647001,18,742
1,171647001,18,0
4,171647001,17,886
1,171647001,14,14
4,171647001,14,432
1,171647021,18,0
1,171647041,18,0
1,171723001,14,443
1,171723001,17,553
1,171723001,18,141
1,171724001,17,0
1,171724001,14,0
2,171724001,17,2969
2,171724001,14,26
2,171724001,18,213
2,171724011,17,1308
1,171724011,17,0
1,171724011,14,0
1,171724021,18,0
2,171724021,18,275
2,171724021,14,148
2,171724021,17,287
2,171724061,17,2266
2,171724061,18,2751
1,171724061,18,0
2,171724061,14,1012
1,171724061,17,0
1,171724061,14,18
1,171766001,17,0
1,171766001,14,0
1,171766001,18,42
1,171774001,14,205
1,171774001,18,431
1,171774001,17,600
1,171801001,17,0
4,171801001,18,12111
1,171801001,18,59
1,171801001,14,0
4,171801001,14,11720
4,171801001,17,15032
2,172176001,14,600
1,172176001,17,58
1,172176001,14,1186
1,172176001,18,628
1,172211001,17,0
1,172211001,14,0
1,172211011,17,2078
1,172211011,14,888
1,172211011,18,1328
1,172211031,18,0
1,172211031,17,0
1,172211041,17,932
1,172211041,18,0
1,172211061,18,0
1,172211061,17,2
1,172211061,14,0
1,172211101,18,0
1,172211101,14,16
1,172211121,17,0
1,172211121,18,0
1,172211121,14,0
1,172211131,17,0
1,172211131,18,0
1,172211141,18,0
1,172211141,17,2
1,172211141,14,0
1,172211161,14,0
1,172211161,18,0
1,172211161,17,0
1,172343051,17,0
1,172343051,18,0
1,172343051,14,0
1,172343061,18,0
1,172343061,14,36
1,172343061,17,52
1,172710001,18,4064
1,172710001,17,3552
1,172710001,14,3490
1,172710011,18,2158
1,172710011,17,2854
1,172710011,14,1694
1,172710021,18,3822
1,172710021,14,3974
1,172710021,17,3838
1,172711001,18,730
1,172711001,17,724
1,172711001,14,0
1,172711011,18,8064
1,172711011,14,4106
1,172711011,17,5242
1,172712001,18,4358
1,172712001,17,2510
1,172712001,14,1508
1,172712011,14,1278
1,172712011,17,4138
1,172712011,18,2870
1,172846001,17,36
1,172846001,14,12
1,172846001,18,218
1,172846011,18,2
1,172846021,14,4
1,172846041,18,4
1,172846051,18,442
1,172846051,17,478
1,172846051,14,12
1,172846061,14,6
1,172846061,18,42
1,172846061,17,459
1,172848011,14,4
1,172848011,18,0
1,172848021,17,2
1,172851011,14,18
1,172851011,18,24
1,172851011,17,14
1,172851021,14,10
1,172851041,17,476
1,172851041,18,10
1,172851041,14,102
1,172851051,18,0
1,172851051,17,4
1,172851051,14,2
1,172852011,17,0
1,172855001,17,4856
4,172855001,14,5424
1,172855001,18,3604
4,172855001,17,5168
1,172855001,14,4012
4,172855001,18,7760
4,172856001,17,2072
1,172856001,17,6938
4,172856001,18,640
3,172856001,18,3224
1,172856001,14,4380
4,172856001,14,2280
3,172856001,17,1552
1,172856001,18,5080
3,172858001,18,1456
1,172858001,14,4340
1,172858001,17,5132
4,172858001,17,5808
4,172858001,18,4584
1,172858001,18,2146
4,172858001,14,4744
1,172887001,17,5
1,172887011,14,1
1,172887011,17,15
1,172887021,17,0
1,172887021,14,23
1,172908011,14,0
1,172908011,17,1
1,172908011,18,2
1,172908021,17,36
1,172908031,17,0
1,172908041,14,0
1,172928001,14,210
2,172928001,14,107
1,172928001,18,10
1,172928001,17,287
1,172928011,17,166
2,172928021,14,203
1,172928021,17,412
1,172928021,14,226
1,172928021,18,0
1,172928031,17,1369
1,172928031,18,32
1,172928031,14,653
1,172928041,17,0
2,172928041,14,49
1,172928041,18,0
1,172928051,17,0
1,172928051,14,0
1,172928061,17,0
1,172928061,14,0
1,172928071,18,0
1,172928071,14,0
2,172928071,14,40
1,172928071,17,17
1,172928081,17,0
2,172928081,14,33
1,172956011,17,12
1,172956011,14,20
1,172956011,18,38
1,172956021,14,24
1,172956021,17,32
1,172956021,18,44
1,172956041,17,18
1,172956041,18,16
1,172956041,14,22
1,173083031,18,0
2,173083031,14,444
1,173083031,14,0
1,173083031,17,0
1,173083061,17,0
1,173083061,18,0
1,173083071,18,3
1,173083071,14,0
1,173083071,17,108
1,173083081,18,0
1,173083081,17,2
1,173083101,17,0
1,173084001,18,0
1,173084001,14,0
1,173084001,17,4
1,173084081,17,0
1,173084081,14,0
1,173084081,18,0
1,173084091,17,0
1,173084091,18,0
1,173084091,14,75
1,173084101,18,0
1,173084101,14,0
1,173084101,17,0
1,173084131,14,14
1,173084131,17,47
2,173084131,14,7
1,173084131,18,0
1,173084141,18,0
1,173084141,17,0
1,173084141,14,0
2,173084141,14,181
1,173085001,18,0
1,173085001,14,0
1,173085001,17,0
1,173085081,18,0
1,173085081,17,0
1,173085081,14,0
1,173085091,14,0
1,173085091,18,0
2,173085091,14,11
1,173085091,17,0
1,173085101,18,0
1,173085101,17,0
1,173085101,14,0
1,173085111,18,0
1,173085111,14,2
1,173085111,17,0
1,173085121,14,13
1,173085121,18,0
2,173085121,17,4
1,173085121,17,0
1,173087081,17,0
1,173154011,18,0
2,173154011,14,42
2,173181001,14,8
99,173181001,18,2963
99,173181001,17,10502
99,173181001,14,1794
1,173181011,17,0
1,173181011,18,0
1,173191001,14,393
1,173191001,18,593
1,173191001,17,510
1,173191021,17,238
1,173191021,14,142
1,173191021,18,356
1,173197041,18,0
1,173198061,18,20
1,173198061,14,0
1,173198061,17,0
1,173199001,18,0
1,173199021,18,0
1,173200001,17,0
2,173200001,18,77
1,173200001,18,0
2,173200001,14,18
1,173200021,14,0
1,173200021,17,8
1,173200021,18,0
1,173200041,18,0
1,173200041,17,55
1,173200041,14,25
1,173219001,18,0
1,173219001,17,0
1,173219031,17,49
3,173219041,17,1256
3,173219041,18,889
1,173219041,14,0
1,173219041,17,0
3,173219051,18,748
1,173219051,17,0
1,173219051,14,0
3,173219051,17,1221
3,173219061,17,1019
1,173219061,17,0
3,173219061,18,637
1,173219061,14,0
1,173219071,17,0
3,173219081,17,1198
3,173219081,18,791
1,173219081,14,0
1,173219081,18,0
1,173219131,17,0
3,173219131,18,969
3,173219131,17,1224
1,173219131,14,0
1,173219131,18,0
1,173219141,17,0
3,173219161,17,1122
3,173219161,18,865
1,173219161,14,0
1,173219191,17,0
1,173219201,17,0
1,173219201,18,0
1,173219221,17,0
3,173219221,18,788
1,173219221,14,0
3,173219221,17,1202
1,173219231,17,0
1,173219241,14,0
3,173219241,18,936
1,173219241,17,0
3,173219241,17,1235
1,173219251,17,0
3,173219251,18,1122
1,173219251,14,0
3,173219251,17,1407
1,173219251,18,0
1,173219261,17,0
1,173219261,18,0
1,173219261,14,0
3,173219261,18,732
3,173219261,17,1069
1,173219291,17,0
1,173222011,17,0
1,173224031,17,0
2,173224031,17,151
1,173224031,18,0
3,173224031,14,315
1,173224091,17,0
3,173224091,14,303
1,173224091,18,0
1,173233001,18,0
1,173233001,17,0
1,173263001,18,0
2,173263001,17,49
1,173263001,14,11
2,173263001,14,23
1,173263001,17,1
1,173296001,17,0
1,173296001,18,0
1,173299001,18,0
3,173299001,17,1361
3,173299011,17,1362
1,173299011,18,0
1,173299021,18,2
3,173299021,17,1362
1,173299021,14,0
2,173299031,14,79
1,173299031,18,0
1,173299031,17,4
4,173299031,18,323
1,173299031,14,1
2,173299031,17,457
2,173299031,18,195
4,173299031,14,348
4,173299031,17,753
1,173305001,18,0
1,173305031,17,0
1,173305031,18,0
1,173305031,14,1397
2,173305041,18,704
1,173305041,17,0
4,173305041,14,580
2,173305041,17,1256
1,173305041,14,0
1,173305041,18,0
2,173305051,18,735
4,173305051,14,615
1,173305051,17,0
1,173305051,18,0
1,173305051,14,0
2,173305051,17,1285
2,173305061,17,294
1,173305061,17,10
2,173305061,18,246
4,173305061,14,174
1,173305061,14,0
1,173306011,18,0
1,173307001,18,0
1,173307001,14,0
1,173307001,17,0
1,173311001,14,20
1,173311001,18,13
1,173311001,17,121
1,173315021,17,5286
1,173315021,18,0
2,173315021,17,610
1,173315021,14,0
2,173315021,14,6392
2,173315021,18,4898
1,173315031,14,0
1,173315031,17,2752
1,173315031,18,182
1,173315041,17,20
1,173315041,14,7564
1,173315041,18,0
4,173315041,18,1608
4,173315051,18,4022
1,173315051,14,7650
1,173315051,17,36
2,173315051,14,4
1,173315051,18,18
1,173323001,18,264
1,173323001,14,28
1,173323001,17,240
1,173323011,18,198
1,173323011,17,290
1,173323011,14,60
2,173323011,14,306
1,173323041,14,92
1,173323041,17,406
1,173323041,18,306
1,173323061,18,16
2,173323061,14,494
1,173323061,17,116
1,173323061,14,0
1,173323081,18,0
1,173348001,18,506
1,173348001,14,48
1,173348001,17,714
1,173348041,18,124
1,173348041,17,48
1,173348061,14,4420
1,173348061,17,0
4,173348061,14,757
4,173348061,18,2279
4,173348061,17,1789
1,173348061,18,94
1,173348081,18,0
1,173348081,17,2
1,173348081,14,0
2,173355001,17,1906
1,173355001,18,0
1,173355001,17,0
1,173355001,14,4769
1,173355011,17,0
1,173355011,14,0
1,173355031,14,947
1,173355031,17,0
4,173355051,14,348
1,173355051,18,119
1,173355051,17,1202
1,173355051,14,62
2,173355051,17,755
1,173355061,17,0
1,173355061,18,0
1,173355061,14,0
1,173363001,17,0
1,173363001,18,0
1,173363001,14,0
1,173363011,18,0
1,173363011,14,0
2,173363011,17,72
1,173374001,17,0
1,173374001,18,0
3,173379001,17,1407
3,173379001,14,717
1,173379001,18,17
1,173379001,17,164
1,173379001,14,0
3,173379001,18,929
1,173387001,14,46
4,173387001,18,1738
1,173387001,17,0
4,173387001,17,3196
2,173387001,18,53
3,173387001,14,1566
1,173387001,18,49
1,173387021,14,0
1,173387021,18,0
1,173387051,18,52
1,173387051,17,0
4,173387051,17,2121
4,173387051,18,1987
3,173387051,14,1017
1,173387051,14,10
1,173387091,18,6
1,173387101,18,0
1,173387111,18,0
1,173387131,14,798
1,173387131,17,2296
1,173387131,18,4072
1,173387151,18,0
1,173387151,17,2
1,173387151,14,0
1,173387161,18,1206
3,173387161,17,1400
3,173387161,18,1776
1,173387161,17,950
1,173387161,14,370
1,173387171,18,16
1,173387171,17,60
1,173387171,14,44
4,173387181,17,1510
1,173387181,18,802
3,173387181,14,626
2,173387181,14,537
1,173387181,14,10
2,173387181,18,73
1,173387181,17,712
4,173387181,18,1889
4,173387191,18,3066
4,173387191,17,2716
1,173387191,17,1534
3,173387191,14,1053
1,173387191,18,2916
1,173387191,14,304
1,173387201,17,428
1,173387201,18,976
2,173387201,14,615
1,173387201,14,20
2,173387201,18,60
1,173387211,14,758
2,173387211,18,220
1,173387211,17,1380
3,173387211,14,954
1,173387211,18,2010
4,173387211,18,2960
4,173387211,17,2536
2,173387241,17,103
1,173387241,17,772
1,173387241,14,692
4,173387241,14,973
4,173387241,18,2965
1,173387241,18,828
2,173387241,14,25
2,173387241,18,96
4,173387241,17,2362
2,173387251,18,190
1,173387251,17,696
1,173387251,18,1322
1,173387251,14,14
2,173387251,14,1211
1,173388011,18,234
1,173388011,14,154
1,173388011,17,294
1,173394011,17,0
1,173394011,18,0
1,173398021,17,58
1,173398041,17,88
1,173398041,14,0
1,173402011,17,13076
1,173402011,14,2501
1,173402011,18,0
1,173402031,17,4564
1,173402031,18,0
1,173402031,14,0
2,173402031,14,872
1,173402051,18,0
1,173402051,17,2
1,173402061,17,9311
1,173402061,14,0
1,173402061,18,0
4,173403011,18,1696
1,173403011,14,30
1,173403011,18,226
1,173403011,17,520
4,173403011,14,2294
4,173403011,17,5226
1,173403051,18,150
4,173403051,18,2314
4,173403051,14,3108
4,173403051,17,6422
1,173403051,17,494
1,173403051,14,102
1,173403061,14,24
1,173403061,17,214
1,173403061,18,44
1,173403071,18,118
1,173403071,17,354
1,173403071,14,28
1,173413021,17,0
1,173413021,14,0
1,173413041,18,0
1,173413051,14,42
1,173413051,17,0
1,173413051,18,0
1,173413061,17,0
1,173413061,18,0
1,173413061,14,0
1,173415021,17,1788
1,173415021,18,812
1,173415021,14,746
1,173415031,17,2180
1,173415031,18,1034
1,173415031,14,1324
1,173415061,17,0
1,173415061,14,10
1,173415071,14,842
1,173415071,17,882
1,173415071,18,532
1,173415091,14,702
1,173415091,17,1180
1,173415091,18,250
1,173415101,18,258
1,173415101,14,320
1,173415101,17,492
1,173415131,14,200
2,173415131,17,59
1,173415131,18,66
1,173415131,17,264
1,173415141,17,560
1,173415141,14,412
1,173415141,18,472
1,173416001,18,0
1,173418011,17,6
1,173418011,18,134
1,173418011,14,418
1,173418021,17,32
1,173418021,14,316
1,173418021,18,114
1,173420011,14,136
1,173420011,17,164
1,173420011,18,320
1,173420031,14,22
1,173420031,17,0
1,173420031,18,6
1,173420051,14,22
1,173420051,18,231
1,173420051,17,132
1,173426011,18,0
1,173426011,17,0
1,173426011,14,66
1,173426021,18,0
1,173426021,17,0
1,173426021,14,0
1,173445031,17,0
1,173445041,14,0
1,173445041,17,0
1,173445041,18,0
1,173450001,17,0
4,173450001,17,4435
1,173450001,14,0
4,173450001,18,3140
4,173450001,14,1820
1,173450021,18,0
1,173450021,14,0
4,173450021,17,2208
4,173450021,18,1671
1,173450021,17,0
4,173450021,14,1215
4,173450041,17,4604
4,173450041,18,3094
4,173450041,14,2497
1,173450041,17,0
3,173450051,14,2149
1,173450051,14,0
1,173450051,18,0
4,173450051,17,5421
4,173450051,18,3227
1,173450051,17,0
1,173450061,14,111
1,173450061,17,1
1,173450061,18,0
2,173461001,14,13
1,173461001,17,0
1,173461001,18,0
1,173462001,18,0
1,173462021,18,0
1,173463001,17,2
1,173463001,14,0
1,173463001,18,0
1,173463011,17,7588
2,173463011,14,299
2,173463011,17,602
1,173463011,18,327
1,173463011,14,0
1,173463021,17,2757
1,173463021,14,0
2,173463021,14,152
2,173463021,17,307
1,173463021,18,0
1,173463031,17,6560
2,173463031,14,246
1,173463031,14,1670
1,173463031,18,519
2,173463031,17,495
1,173463041,14,0
1,173463041,17,3127
2,173463041,14,152
1,173463041,18,0
2,173463041,17,307
1,173463051,14,0
1,173463051,18,0
1,173463051,17,34
2,173463051,14,65
2,173463051,17,195
2,173463071,14,5
1,173463071,14,0
1,173463071,17,0
1,173463071,18,0
1,173463091,14,0
1,173463091,17,0
2,173463091,18,8
1,173463091,18,0
1,173467011,18,0
2,173467011,17,1185
1,173467011,14,0
1,173467011,17,0
2,173467021,17,1596
1,173467021,18,0
1,173467021,14,0
1,173467031,18,0
1,173467031,14,222
2,173467031,17,2347
1,173467041,14,894
1,173467041,18,143
1,173467041,17,984
2,173467041,17,1862
1,173468001,18,525
1,173468001,17,696
1,173468001,14,445
1,173468011,14,937
1,173468011,18,670
1,173468011,17,1653
2,173468021,17,5517
1,173468021,17,8142
1,173468021,14,5846
1,173468021,18,5682
2,173468021,14,3735
2,173468021,18,4256
2,173468031,17,6879
2,173468031,18,4806
1,173468031,17,13470
1,173468031,14,9592
1,173468031,18,8381
2,173468031,14,4818
2,173468041,14,105
1,173468041,14,3730
1,173468041,17,8748
1,173468041,18,7118
1,173468051,17,10468
1,173468051,14,4388
2,173468051,14,108
1,173468051,18,8495
1,173479001,14,0
1,173479001,18,0
1,173479011,14,0
1,173479011,18,0
1,173479011,17,0
1,173481021,14,0
1,173481031,18,0
1,173482071,17,0
1,173482071,18,0
1,173485001,17,2
1,173485001,14,0
1,173485001,18,6
1,173507041,14,0
1,173507041,17,0
1,173527011,18,0
1,173527011,14,124
1,173527041,17,0
1,173527041,14,152
1,173527041,18,0
2,173527051,17,4190
1,173527051,18,314
1,173527051,17,6
1,173527051,14,308
1,173527061,18,0
1,173527061,14,22
1,173527061,17,0
1,173527071,17,0
1,173527071,14,0
1,173527071,18,0
1,173534001,17,439
1,173534001,18,1023
1,173534001,14,38
1,173534011,18,0
1,173534021,17,466
1,173534021,18,258
1,173534021,14,214
2,173534021,14,28
1,173534041,14,134
1,173534041,17,510
1,173534041,18,372
1,173534061,14,324
1,173534061,18,82
1,173534061,17,134
1,173534151,18,626
2,173534151,14,121
1,173534151,14,156
1,173534151,17,791
1,173541101,18,0
1,173541101,14,0
1,173541101,17,0
