PRD_NBR,PERIOD,prc_lb,prc_ub
487022011,99,2.54,14.4
487022021,1,6.78,16.94
487022021,2,6.78,16.94
487022021,99,2.54,14.4
487023001,1,10.78,26.94
487023001,2,10.78,26.94
487023001,3,10.78,26.94
487023001,4,10.78,26.94
487023001,99,4.04,22.9
487025001,1,6.78,16.94
487025001,2,6.78,16.94
487025001,3,6.78,16.94
487025001,4,6.78,16.94
487025011,1,6.78,16.94
487025011,2,6.78,16.94
487025011,3,6.78,16.94
487025011,4,6.78,16.94
487026001,1,9.98,24.94
487026001,2,9.98,24.94
487026001,3,9.98,24.94
487026001,4,9.98,24.94
487026001,99,3.74,21.2
487032001,1,11.98,29.94
487032001,2,11.98,29.94
487032001,3,11.98,29.94
487032001,4,11.98,29.94
487032001,99,4.49,25.45
487051001,1,9.98,24.94
487051001,2,9.98,24.94
487051001,99,3.74,21.2
487052001,1,11.98,29.94
487052001,2,11.98,29.94
487052001,3,11.98,29.94
487052001,4,11.98,29.94
487052001,99,4.49,25.45
487053001,1,11.98,29.94
487053001,2,11.98,29.94
487053001,3,11.98,29.94
487053001,4,11.98,29.94
487053001,99,4.49,25.45
487054001,1,11.98,29.94
487054001,2,11.98,29.94
487054001,3,11.98,29.94
487054001,4,11.98,29.94
487054001,99,4.49,25.45
487055001,1,5.98,14.94
487055001,2,5.98,14.94
487055001,3,5.98,14.94
487055001,4,5.98,14.94
487055001,99,2.24,12.7
487056001,1,5.98,14.94
487056001,2,5.98,14.94
487056001,3,5.98,14.94
487056001,4,5.98,14.94
487056001,99,2.24,12.7
487057001,1,5.98,14.94
487057001,2,5.98,14.94
487057001,3,5.98,14.94
487057001,4,5.98,14.94
487057001,99,2.24,12.7
487061001,1,2,5
487061001,2,2,5
487061001,3,2,5
487061001,99,0.75,4.25
487072001,1,5.98,14.94
487072001,2,5.98,14.94
487072001,99,2.24,12.7
487076001,1,3.98,9.94
487076001,2,3.98,9.94
487076001,3,3.98,9.94
487076001,4,3.98,9.94
487076001,99,1.49,8.45
487076011,1,3.98,9.94
487076011,2,3.98,9.94
487076011,3,3.98,9.94
487076011,4,3.98,9.94
487076011,99,1.49,8.45
487076021,1,3.98,9.94
487076021,2,3.98,9.94
487076021,3,3.98,9.94
487076021,4,3.98,9.94
487076021,99,1.49,8.45
487077001,1,10.78,26.94
487077001,2,10.78,26.94
487077001,99,4.04,22.9
487091001,1,3.58,8.94
487091001,2,3.58,8.94
487091001,99,1.34,7.6
487091011,1,3.58,8.94
487091011,2,3.58,8.94
487091011,99,1.34,7.6
487091021,1,3.58,8.94
487091021,2,3.58,8.94
487091021,99,1.34,7.6
487092001,1,13.98,34.94
487092001,2,13.98,34.94
487092001,3,13.98,34.94
487092001,4,13.98,34.94
487092001,99,5.24,29.7
487093001,1,6.78,16.94
487093001,2,6.78,16.94
487093001,3,6.78,16.94
487093001,4,6.78,16.94
487093001,99,2.54,14.4
487187021,1,9.98,24.94
487187021,2,9.98,24.94
487187021,3,9.98,24.94
487187021,4,9.98,24.94
487187031,1,9.98,24.94
487187031,2,9.98,24.94
487187031,3,9.98,24.94
487187031,4,9.98,24.94
487191031,1,13.98,34.94
487191031,2,13.98,34.94
487191031,3,13.98,34.94
487191031,4,13.98,34.94
487191041,1,13.98,34.94
487191041,2,13.98,34.94
487191041,3,13.98,34.94
487191041,4,13.98,34.94
487197011,1,13.18,32.94
487197011,2,13.18,32.94
487197011,3,13.18,32.94
487197011,4,13.18,32.94
487197021,1,13.18,32.94
487197021,2,13.18,32.94
487197021,3,13.18,32.94
487197021,4,13.18,32.94
487197031,1,13.18,32.94
487197031,2,13.18,32.94
487197031,3,13.18,32.94
487197031,4,13.18,32.94
487197031,99,4.94,28
487197041,1,13.18,32.94
487197041,2,13.18,32.94
487197041,3,13.18,32.94
487197041,4,13.18,32.94
487203001,1,13.98,34.94
487203001,2,13.98,34.94
487203001,3,13.98,34.94
487203001,4,13.98,34.94
487203021,1,13.98,34.94
487203021,2,13.98,34.94
487203021,3,13.98,34.94
487203021,4,13.98,34.94
487210011,1,10.78,26.94
487210011,2,10.78,26.94
487210011,3,10.78,26.94
487210011,4,10.78,26.94
487211001,1,10.78,26.94
487211001,2,10.78,26.94
487211001,3,10.78,26.94
487211001,4,10.78,26.94
487211021,1,10.78,26.94
487211021,2,10.78,26.94
487211021,3,10.78,26.94
487211021,4,10.78,26.94
487211031,1,10.78,26.94
487211031,2,10.78,26.94
487211031,3,10.78,26.94
487211031,4,10.78,26.94
487211031,99,4.04,22.9
487215001,1,9.98,24.94
487215001,2,9.98,24.94
487215001,3,9.98,24.94
487215001,4,9.98,24.94
487215001,99,3.74,21.2
487215011,1,9.98,24.94
487215011,2,9.98,24.94
487215011,3,9.98,24.94
487215011,4,9.98,24.94
487215011,99,3.74,21.2
487215021,1,9.98,24.94
487215021,2,9.98,24.94
487215021,3,9.98,24.94
487215021,4,9.98,24.94
487215021,99,3.74,21.2
487218001,1,10.78,26.94
487218001,2,10.78,26.94
487218001,3,10.78,26.94
487218001,4,10.78,26.94
487218011,1,10.78,26.94
487218011,2,10.78,26.94
487218011,3,10.78,26.94
487218011,4,10.78,26.94
487218011,99,4.04,22.9
487218021,1,10.78,26.94
487218021,2,10.78,26.94
487218021,3,10.78,26.94
487218021,4,10.78,26.94
487218031,1,10.78,26.94
487218031,2,10.78,26.94
487218031,3,10.78,26.94
487218031,4,10.78,26.94
487218031,99,4.04,22.9
487218041,1,10.78,26.94
487218041,2,10.78,26.94
487218041,3,10.78,26.94
487218041,4,10.78,26.94
487218051,1,10.78,26.94
487218051,2,10.78,26.94
487218051,3,10.78,26.94
487218051,4,10.78,26.94
487220011,1,13.18,32.94
487220011,2,13.18,32.94
487220011,3,13.18,32.94
487220011,4,13.18,32.94
487220021,1,13.18,32.94
487220021,2,13.18,32.94
487220021,3,13.18,32.94
487220021,4,13.18,32.94
487223001,1,11.98,29.94
487223001,2,11.98,29.94
487223001,3,11.98,29.94
487223001,4,11.98,29.94
487223021,1,11.98,29.94
487223021,2,11.98,29.94
487223021,3,11.98,29.94
487223021,4,11.98,29.94
487223031,1,11.98,29.94
487223031,2,11.98,29.94
487223031,3,11.98,29.94
487223031,4,11.98,29.94
487223031,99,4.49,25.45
487263001,1,11.98,29.94
487263001,2,11.98,29.94
487263001,3,11.98,29.94
487263001,4,11.98,29.94
487263001,99,4.49,25.45
487387001,1,13.98,34.94
487387001,2,13.98,34.94
487387001,3,13.98,34.94
487387001,4,13.98,34.94
487387011,1,13.98,34.94
487387011,2,13.98,34.94
487387011,3,13.98,34.94
487387011,4,13.98,34.94
487415001,1,7.98,19.94
487415001,2,7.98,19.94
487415001,3,7.98,19.94
487415001,4,7.98,19.94
487415011,1,7.98,19.94
487415011,2,7.98,19.94
487415011,3,7.98,19.94
487415011,4,7.98,19.94
487415021,1,7.98,19.94
487415021,2,7.98,19.94
487415021,3,7.98,19.94
487415021,4,7.98,19.94
487431001,1,5.18,12.94
487431001,2,5.18,12.94
487431001,3,5.18,12.94
487431001,4,5.18,12.94
487431001,99,1.94,11
487431011,1,5.18,12.94
487431011,2,5.18,12.94
487431011,3,5.18,12.94
487431011,4,5.18,12.94
487431011,99,1.94,11
487431021,1,5.18,12.94
487431021,2,5.18,12.94
487431021,3,5.18,12.94
487431021,4,5.18,12.94
487431021,99,1.94,11
487431031,1,5.18,12.94
487431031,2,5.18,12.94
487431031,3,5.18,12.94
487431031,4,5.18,12.94
487432001,1,7.98,19.94
487432001,2,7.98,19.94
487432001,3,7.98,19.94
487432001,4,7.98,19.94
487432011,1,7.98,19.94
487432011,2,7.98,19.94
487432011,3,7.98,19.94
487432011,4,7.98,19.94
487432021,1,7.98,19.94
487432021,2,7.98,19.94
487432021,3,7.98,19.94
487432021,4,7.98,19.94
487455001,1,7.98,19.94
487455001,2,7.98,19.94
487455001,3,7.98,19.94
487455001,4,7.98,19.94
487455011,1,7.98,19.94
487455011,2,7.98,19.94
487455011,3,7.98,19.94
487455011,4,7.98,19.94
487462001,1,6.78,16.94
487462001,2,6.78,16.94
487462001,3,6.78,16.94
487462001,4,6.78,16.94
487462011,1,6.78,16.94
487462011,2,6.78,16.94
487462011,3,6.78,16.94
487462011,4,6.78,16.94
487463011,1,11.98,29.94
487463011,2,11.98,29.94
487463011,3,11.98,29.94
487463011,4,11.98,29.94
487473001,1,7.98,19.94
487473001,2,7.98,19.94
487473001,3,7.98,19.94
487473001,4,7.98,19.94
487473011,1,7.98,19.94
487473011,2,7.98,19.94
487473011,3,7.98,19.94
487473011,4,7.98,19.94
487476001,1,5.18,12.94
487476001,2,5.18,12.94
487476001,99,1.94,11
487476011,1,5.18,12.94
487476011,2,5.18,12.94
487476011,99,1.94,11
487476021,1,5.18,12.94
487476021,2,5.18,12.94
487476021,99,1.94,11
487478001,1,11.98,29.94
487478001,2,11.98,29.94
487478001,3,11.98,29.94
487478001,4,11.98,29.94
487478011,1,11.98,29.94
487478011,2,11.98,29.94
487478011,3,11.98,29.94
487478011,4,11.98,29.94
489469001,1,3.98,9.94
489469001,2,3.98,9.94
489469001,3,3.98,9.94
489469001,4,3.98,9.94
489469011,1,3.98,9.94
489469011,2,3.98,9.94
489469011,3,3.98,9.94
489469011,4,3.98,9.94
513570001,1,3.4,8.5
513570001,2,3.4,8.5
513570001,3,3.4,8.5
513570001,4,3.4,8.5
513570011,1,3.4,8.5
513570011,2,3.4,8.5
513570011,3,3.4,8.5
513570011,4,3.4,8.5
513571001,1,3.4,8.5
513571001,2,3.4,8.5
513571001,3,3.4,8.5
513571001,4,3.4,8.5
513571011,1,3.4,8.5
513571011,2,3.4,8.5
513571011,3,3.4,8.5
513571011,4,3.4,8.5
513572001,1,3.4,8.5
513572001,2,3.4,8.5
513572001,3,3.4,8.5
513572001,4,3.4,8.5
513572011,1,3.4,8.5
513572011,2,3.4,8.5
513572011,3,3.4,8.5
513572011,4,3.4,8.5
514134001,1,3.98,9.94
514134001,2,3.98,9.94
514134001,3,3.98,9.94
514134001,4,3.98,9.94
514134011,1,3.98,9.94
514134011,2,3.98,9.94
514134011,3,3.98,9.94
514134011,4,3.98,9.94
520166011,1,5.98,14.94
520166011,2,5.98,14.94
520166011,3,5.98,14.94
520166011,4,5.98,14.94
520166031,1,5.98,14.94
520166031,2,5.98,14.94
520166031,3,5.98,14.94
520166031,4,5.98,14.94
520644001,1,6.78,16.94
520644001,2,6.78,16.94
520644001,3,6.78,16.94
520644001,4,6.78,16.94
520644011,1,6.78,16.94
520644011,2,6.78,16.94
520644011,3,6.78,16.94
520644011,4,6.78,16.94
520644021,1,6.78,16.94
520644021,2,6.78,16.94
520644021,3,6.78,16.94
520644021,4,6.78,16.94
520704001,1,5.98,14.94
520704001,2,5.98,14.94
520704001,3,5.98,14.94
520704001,4,5.98,14.94
520704011,1,5.98,14.94
520704011,2,5.98,14.94
520704011,3,5.98,14.94
520704011,4,5.98,14.94
521062001,1,6.78,16.94
521062001,2,6.78,16.94
521062001,3,6.78,16.94
521062001,4,6.78,16.94
521062011,1,6.78,16.94
521062011,2,6.78,16.94
521062011,3,6.78,16.94
521062011,4,6.78,16.94
521062021,1,6.78,16.94
521062021,2,6.78,16.94
521062021,3,6.78,16.94
521062021,4,6.78,16.94
521062031,1,6.78,16.94
521062031,2,6.78,16.94
521062031,3,6.78,16.94
521062031,4,6.78,16.94
521062061,1,6.78,16.94
521062061,2,6.78,16.94
521062061,3,6.78,16.94
521062061,4,6.78,16.94
524690031,1,11.98,29.94
524690031,2,11.98,29.94
524690031,3,11.98,29.94
524690031,4,11.98,29.94
524690031,99,4.49,25.45
524801001,1,9.98,24.94
524801001,2,9.98,24.94
524801001,3,9.98,24.94
524801001,4,9.98,24.94
524801021,1,9.98,24.94
524801021,2,9.98,24.94
524801021,3,9.98,24.94
524801021,4,9.98,24.94
525201001,1,9.98,24.94
525201001,2,9.98,24.94
525201001,3,9.98,24.94
525201001,4,9.98,24.94
525201001,99,3.74,21.2
525201091,1,9.98,24.94
525201091,2,9.98,24.94
525201091,3,9.98,24.94
525201091,4,9.98,24.94
525201091,99,3.74,21.2
525202621,1,10.78,26.94
525202621,2,10.78,26.94
525202621,99,4.04,22.9
525202691,1,10.78,26.94
525202691,2,10.78,26.94
525202691,3,10.78,26.94
525202691,4,10.78,26.94
525202691,99,4.04,22.9
525202701,1,10.78,26.94
525202701,2,10.78,26.94
525202701,3,10.78,26.94
525202701,4,10.78,26.94
525202701,99,4.04,22.9
525202711,1,10.78,26.94
525202711,2,10.78,26.94
525202711,3,10.78,26.94
525202711,4,10.78,26.94
525202711,99,4.04,22.9
525202731,1,10.78,26.94
525202731,2,10.78,26.94
525202731,3,10.78,26.94
525202731,4,10.78,26.94
525202731,99,4.04,22.9
525202751,1,10.78,26.94
525202751,2,10.78,26.94
525202751,3,10.78,26.94
525202751,4,10.78,26.94
525202761,1,10.78,26.94
525202761,2,10.78,26.94
525202761,3,10.78,26.94
525202761,4,10.78,26.94
525202791,1,10.78,26.94
525202791,2,10.78,26.94
525202791,3,10.78,26.94
525202791,4,10.78,26.94
525336001,1,5,12.5
525336001,2,5,12.5
525336001,3,5,12.5
525336001,4,5,12.5
525336011,1,5,12.5
525336011,2,5,12.5
525336011,3,5,12.5
525336011,4,5,12.5
525336021,1,5,12.5
525336021,2,5,12.5
525336021,3,5,12.5
525336021,4,5,12.5
525336031,1,5,12.5
525336031,2,5,12.5
525336031,3,5,12.5
525336031,4,5,12.5
525336151,1,5,12.5
525336151,2,5,12.5
525336151,3,5,12.5
525336151,4,5,12.5
525427021,1,13.98,34.94
525427021,2,13.98,34.94
525427021,3,13.98,34.94
525427021,4,13.98,34.94
525427221,1,13.98,34.94
525427221,2,13.98,34.94
525427221,3,13.98,34.94
525427221,4,13.98,34.94
525427281,1,13.98,34.94
525427281,2,13.98,34.94
525427281,3,13.98,34.94
525427281,4,13.98,34.94
525427281,99,5.24,29.7
525427361,1,13.98,34.94
525427361,2,13.98,34.94
525427361,3,13.98,34.94
525427361,4,13.98,34.94
525427391,1,13.98,34.94
525427391,2,13.98,34.94
525427391,3,13.98,34.94
525427391,4,13.98,34.94
525427491,1,13.98,34.94
525427491,2,13.98,34.94
525427491,3,13.98,34.94
525427491,4,13.98,34.94
525427491,99,5.24,29.7
525427501,1,13.98,34.94
525427501,2,13.98,34.94
525427501,99,5.24,29.7
525427551,1,13.98,34.94
525427551,2,13.98,34.94
525427551,3,13.98,34.94
525427551,4,13.98,34.94
525427611,1,13.98,34.94
525427611,2,13.98,34.94
525427611,3,13.98,34.94
525427611,4,13.98,34.94
525427641,1,13.98,34.94
525427641,2,13.98,34.94
525427641,3,13.98,34.94
525427641,4,13.98,34.94
525427651,1,13.98,34.94
525427651,2,13.98,34.94
525427651,3,13.98,34.94
525427651,4,13.98,34.94
525427671,1,13.98,34.94
525427671,2,13.98,34.94
525427771,1,13.98,34.94
525427771,2,13.98,34.94
525427771,99,5.24,29.7
525427791,1,13.98,34.94
525427791,2,13.98,34.94
525427791,3,13.98,34.94
525427791,4,13.98,34.94
525427811,1,13.98,34.94
525427811,2,13.98,34.94
525427811,3,13.98,34.94
525427811,4,13.98,34.94
525427821,1,13.98,34.94
525427821,2,13.98,34.94
525427821,3,13.98,34.94
525427821,4,13.98,34.94
525427851,1,13.98,34.94
525427851,2,13.98,34.94
525427851,3,13.98,34.94
525427851,4,13.98,34.94
525427861,1,13.98,34.94
525427861,2,13.98,34.94
525427861,3,13.98,34.94
525427861,4,13.98,34.94
525427871,1,13.98,34.94
525427871,2,13.98,34.94
525427871,3,13.98,34.94
525427871,4,13.98,34.94
525608001,1,6.6,16.5
525608001,2,6.6,16.5
525608001,3,6.6,16.5
525608001,4,6.6,16.5
525691001,1,7.98,19.94
525691001,2,7.98,19.94
525691001,3,7.98,19.94
525691001,4,7.98,19.94
525691011,1,7.98,19.94
525691011,2,7.98,19.94
525691011,3,7.98,19.94
525691011,4,7.98,19.94
525691021,1,7.98,19.94
525691021,2,7.98,19.94
525691021,3,7.98,19.94
525691021,4,7.98,19.94
525691031,1,7.98,19.94
525691031,2,7.98,19.94
525691031,3,7.98,19.94
525691031,4,7.98,19.94
525691041,1,7.98,19.94
525691041,2,7.98,19.94
525691041,3,7.98,19.94
525691041,4,7.98,19.94
545322001,1,13.8,34.5
545322001,2,13.8,34.5
545322001,3,13.8,34.5
545322001,4,13.8,34.5
545324001,1,13.8,34.5
545324001,2,13.8,34.5
545324001,3,13.8,34.5
545324001,4,13.8,34.5
545329001,1,7.8,19.5
545329001,2,7.8,19.5
545329001,3,7.8,19.5
545329001,4,7.8,19.5
545329001,99,2.93,16.58
545332001,1,13.98,34.94
545332001,2,13.98,34.94
545332001,3,13.98,34.94
545332001,4,13.98,34.94
545332011,1,13.98,34.94
545332011,2,13.98,34.94
545332011,3,13.98,34.94
545332011,4,13.98,34.94
545341001,1,9.98,24.94
545341001,2,9.98,24.94
545341001,3,9.98,24.94
545341001,4,9.98,24.94
545416121,1,15.98,39.94
545416121,2,15.98,39.94
545416121,3,15.98,39.94
545416121,4,15.98,39.94
545419021,1,15.98,39.94
545419021,2,15.98,39.94
545419021,3,15.98,39.94
545419021,4,15.98,39.94
545419081,1,15.98,39.94
545419081,2,15.98,39.94
545419081,3,15.98,39.94
545419081,4,15.98,39.94
545419091,1,15.98,39.94
545419091,2,15.98,39.94
545419091,3,15.98,39.94
545419091,4,15.98,39.94
545419091,99,5.99,33.95
545615001,1,3.98,9.94
545615001,2,3.98,9.94
545615001,3,3.98,9.94
545615001,4,3.98,9.94
556325011,1,7.98,19.94
556325011,2,7.98,19.94
556325011,3,7.98,19.94
556325011,4,7.98,19.94
573940001,1,7.98,19.94
573940001,2,7.98,19.94
573940001,3,7.98,19.94
573940001,4,7.98,19.94
573942001,1,7.98,19.94
573942001,2,7.98,19.94
573942001,3,7.98,19.94
573942001,4,7.98,19.94
574138101,1,11.98,29.94
574138101,2,11.98,29.94
574138101,3,11.98,29.94
574138101,4,11.98,29.94
574138121,1,11.98,29.94
574138121,2,11.98,29.94
574138121,3,11.98,29.94
574138121,4,11.98,29.94
574138151,1,11.98,29.94
574138151,2,11.98,29.94
574138151,3,11.98,29.94
574138151,4,11.98,29.94
574138221,1,11.98,29.94
574138221,2,11.98,29.94
574138221,3,11.98,29.94
574138221,4,11.98,29.94
574141111,1,11.98,29.94
574141111,2,11.98,29.94
574141111,3,11.98,29.94
574141111,4,11.98,29.94
574141121,1,11.98,29.94
574141121,2,11.98,29.94
574141121,99,4.49,25.45
574141201,1,11.98,29.94
574141201,2,11.98,29.94
574141201,3,11.98,29.94
574141201,4,11.98,29.94
574143011,1,11.98,29.94
574143011,2,11.98,29.94
574143011,99,4.49,25.45
574143051,1,11.98,29.94
574143051,2,11.98,29.94
574143051,3,11.98,29.94
574143051,4,11.98,29.94
574143131,1,11.98,29.94
574143131,2,11.98,29.94
574143131,3,11.98,29.94
574143131,4,11.98,29.94
574143141,1,11.98,29.94
574143141,2,11.98,29.94
574143141,3,11.98,29.94
574143141,4,11.98,29.94
574143161,1,11.98,29.94
574143161,2,11.98,29.94
574143161,3,11.98,29.94
574143161,4,11.98,29.94
581632011,1,5.98,14.94
581632011,2,5.98,14.94
581632011,3,5.98,14.94
581632011,4,5.98,14.94
581632021,1,5.98,14.94
581632021,2,5.98,14.94
581632021,3,5.98,14.94
581632021,4,5.98,14.94
581632031,1,5.98,14.94
581632031,2,5.98,14.94
581632031,3,5.98,14.94
581632031,4,5.98,14.94
581770031,1,5.98,14.94
581770031,2,5.98,14.94
581770031,3,5.98,14.94
581770031,4,5.98,14.94
581770161,1,5.98,14.94
581770161,2,5.98,14.94
581770161,3,5.98,14.94
581770161,4,5.98,14.94
581800001,1,6.6,16.5
581800001,2,6.6,16.5
581800001,3,6.6,16.5
581800001,4,6.6,16.5
581801001,1,6.6,16.5
581801001,2,6.6,16.5
581801001,3,6.6,16.5
581801001,4,6.6,16.5
594789001,1,4,10
594789001,2,4,10
594789001,3,4,10
594789001,4,4,10
596243001,1,11.98,29.94
596243001,2,11.98,29.94
596243001,3,11.98,29.94
596243001,4,11.98,29.94
596243011,1,11.98,29.94
596243011,2,11.98,29.94
596243011,3,11.98,29.94
596243011,4,11.98,29.94
596245001,1,9.18,22.94
596245001,2,9.18,22.94
596245001,3,9.18,22.94
596245001,4,9.18,22.94
596245011,1,9.18,22.94
596245011,2,9.18,22.94
596245011,3,9.18,22.94
596245011,4,9.18,22.94
596245021,1,9.18,22.94
596245021,2,9.18,22.94
596245021,3,9.18,22.94
596245021,4,9.18,22.94
596253001,1,5.98,14.94
596253001,2,5.98,14.94
596253001,3,5.98,14.94
596253001,4,5.98,14.94
596253011,1,5.98,14.94
596253011,2,5.98,14.94
596253011,3,5.98,14.94
596253011,4,5.98,14.94
596253021,1,5.98,14.94
596253021,2,5.98,14.94
596253021,3,5.98,14.94
596253021,4,5.98,14.94
596254011,1,5.98,14.94
596254011,2,5.98,14.94
596254011,3,5.98,14.94
596254011,4,5.98,14.94
596254021,1,5.98,14.94
596254021,2,5.98,14.94
596254021,3,5.98,14.94
596254021,4,5.98,14.94
596255001,1,3.98,9.94
596255001,2,3.98,9.94
596255001,3,3.98,9.94
596255001,4,3.98,9.94
596255011,1,3.98,9.94
596255011,2,3.98,9.94
596255011,3,3.98,9.94
596255011,4,3.98,9.94
596255021,1,3.98,9.94
596255021,2,3.98,9.94
596255021,3,3.98,9.94
596255021,4,3.98,9.94
596255031,1,3.98,9.94
596255031,2,3.98,9.94
596255031,3,3.98,9.94
596255031,4,3.98,9.94
596255041,1,3.98,9.94
596255041,2,3.98,9.94
596255041,3,3.98,9.94
596255041,4,3.98,9.94
596255061,1,3.98,9.94
596255061,2,3.98,9.94
596255061,3,3.98,9.94
596255061,4,3.98,9.94
596264001,1,5.18,12.94
596264001,2,5.18,12.94
596264001,3,5.18,12.94
596264001,4,5.18,12.94
596264021,1,5.18,12.94
596264021,2,5.18,12.94
596264021,3,5.18,12.94
596264021,4,5.18,12.94
596264031,1,5.18,12.94
596264031,2,5.18,12.94
596264031,3,5.18,12.94
596264031,4,5.18,12.94
596264041,1,5.18,12.94
596264041,2,5.18,12.94
596264041,3,5.18,12.94
596264041,4,5.18,12.94
596268001,1,5.98,14.94
596268001,2,5.98,14.94
596268001,3,5.98,14.94
596268001,4,5.98,14.94
596272001,1,5.98,14.94
596272001,2,5.98,14.94
596272001,3,5.98,14.94
596272001,4,5.98,14.94
596273001,1,7.98,19.94
596273001,2,7.98,19.94
596273001,3,7.98,19.94
596273001,4,7.98,19.94
596273011,1,7.98,19.94
596273011,2,7.98,19.94
596273011,3,7.98,19.94
596273011,4,7.98,19.94
596278001,1,6.78,16.94
596278001,2,6.78,16.94
596278001,3,6.78,16.94
596278001,4,6.78,16.94
596278011,1,6.78,16.94
596278011,2,6.78,16.94
596278011,3,6.78,16.94
596278011,4,6.78,16.94
596278021,1,6.78,16.94
596278021,2,6.78,16.94
596278021,3,6.78,16.94
596278021,4,6.78,16.94
596285001,1,5.98,14.94
596285001,2,5.98,14.94
596285001,3,5.98,14.94
596285001,4,5.98,14.94
596285031,1,5.98,14.94
596285031,2,5.98,14.94
596285031,3,5.98,14.94
596285031,4,5.98,14.94
596285031,99,2.24,12.7
596285041,1,5.98,14.94
596285041,2,5.98,14.94
596285041,3,5.98,14.94
596285041,4,5.98,14.94
596285041,99,2.24,12.7
596285051,1,5.98,14.94
596285051,2,5.98,14.94
596285051,3,5.98,14.94
596285051,4,5.98,14.94
596285051,99,2.24,12.7
596298001,1,9.98,24.94
596298001,2,9.98,24.94
596298001,3,9.98,24.94
596298001,4,9.98,24.94
596298011,1,9.98,24.94
596298011,2,9.98,24.94
596298011,3,9.98,24.94
596298011,4,9.98,24.94
596298021,1,9.98,24.94
596298021,2,9.98,24.94
596298021,3,9.98,24.94
596298021,4,9.98,24.94
596364011,1,15.98,39.94
596364011,2,15.98,39.94
596364011,3,15.98,39.94
596364011,4,15.98,39.94
596395001,1,7.98,19.94
596395001,2,7.98,19.94
596395001,3,7.98,19.94
596395001,4,7.98,19.94
596395001,99,2.99,16.95
596395011,1,7.98,19.94
596395011,2,7.98,19.94
596395011,3,7.98,19.94
596395011,4,7.98,19.94
596395011,99,2.99,16.95
596397001,1,7.98,19.94
596397001,2,7.98,19.94
596397001,3,7.98,19.94
596397001,4,7.98,19.94
596397001,99,2.99,16.95
596398001,1,7.98,19.94
596398001,2,7.98,19.94
596398001,3,7.98,19.94
596398001,4,7.98,19.94
596398001,99,2.99,16.95
596400001,1,7.98,19.94
596400001,2,7.98,19.94
596400001,3,7.98,19.94
596400001,4,7.98,19.94
596400001,99,2.99,16.95
596402001,1,7.98,19.94
596402001,2,7.98,19.94
596402001,3,7.98,19.94
596402001,4,7.98,19.94
596402001,99,2.99,16.95
596404001,1,9.98,24.94
596404001,2,9.98,24.94
596404001,3,9.98,24.94
596404001,4,9.98,24.94
596404001,99,3.74,21.2
596406001,1,7.98,19.94
596406001,2,7.98,19.94
596406001,3,7.98,19.94
596406001,4,7.98,19.94
596406001,99,2.99,16.95
596440001,1,6.78,16.94
596440001,2,6.78,16.94
596440001,3,6.78,16.94
596440001,4,6.78,16.94
596441001,1,6.78,16.94
596441001,2,6.78,16.94
596441001,3,6.78,16.94
596441001,4,6.78,16.94
596442001,1,6.78,16.94
596442001,2,6.78,16.94
596442001,3,6.78,16.94
596442001,4,6.78,16.94
596442001,99,2.54,14.4
596447001,1,6.78,16.94
596447001,2,6.78,16.94
596447001,3,6.78,16.94
596447001,4,6.78,16.94
596449001,1,7.98,19.94
596449001,2,7.98,19.94
596449001,3,7.98,19.94
596449001,4,7.98,19.94
596450001,1,7.98,19.94
596450001,2,7.98,19.94
596450001,3,7.98,19.94
596450001,4,7.98,19.94
596450001,99,2.99,16.95
596451001,1,6.78,16.94
596451001,2,6.78,16.94
596451001,3,6.78,16.94
596451001,4,6.78,16.94
596451001,99,2.54,14.4
596453001,1,5.98,14.94
596453001,2,5.98,14.94
596453001,3,5.98,14.94
596453001,4,5.98,14.94
596453001,99,2.24,12.7
596453011,1,5.98,14.94
596453011,2,5.98,14.94
596453011,3,5.98,14.94
596453011,4,5.98,14.94
596453011,99,2.24,12.7
596453021,1,5.98,14.94
596453021,2,5.98,14.94
596453021,3,5.98,14.94
596453021,4,5.98,14.94
596453021,99,2.24,12.7
596453031,1,5.98,14.94
596453031,2,5.98,14.94
596453031,3,5.98,14.94
596453031,4,5.98,14.94
596453031,99,2.24,12.7
596467001,1,15.98,39.94
596467001,2,15.98,39.94
596467001,3,15.98,39.94
596467001,4,15.98,39.94
596471001,1,6.78,16.94
