PRD_NBR,PRC_STR_GRP_ID_S,DC_NBR,TOT_SLS_UN_QTY
353173001,708,14,199
353173001,708,17,597
353173001,708,18,520
353173001,709,17,235
353173001,715,14,83
353173001,715,17,145
353173001,718,14,365
353173001,718,17,182
353173001,735,14,167
353173001,735,17,334
353173001,736,17,1779
353173001,736,18,5016
353173001,737,14,328
353173001,737,17,1512
353173001,737,18,1181
353173011,677,14,66
353173011,677,17,90
353173011,677,18,931
353173011,682,14,111
353173011,682,17,32
353173011,691,14,140
353173011,691,17,175
353173011,691,18,124
353173011,703,17,50
353173011,704,17,125
353173011,705,14,19
353173011,705,17,245
353173011,707,17,35
353173011,708,18,37
353173011,709,17,35
353173011,715,14,30
353173011,715,17,27
353173011,736,17,119
353173011,736,18,437
353173011,737,17,17
353173011,737,18,166
353184001,657,14,3755
353184001,662,14,899
353184001,662,17,3645
353184001,663,14,86
353184001,663,17,9587
353184001,663,18,1075
353184001,666,14,2968
353184001,666,17,224
353184001,666,18,12934
353184001,667,17,45
353184001,668,17,1855
353184001,669,14,416
353184001,669,17,1245
353184001,669,18,1310
353184001,671,14,8072
353184001,671,17,5183
353184001,671,18,819
353184001,673,14,175
353184001,673,17,1338
353184001,675,14,225
353184001,675,17,1412
353184001,675,18,1164
353184001,676,14,646
353184001,676,17,2731
353184001,683,17,489
353184001,683,18,558
353184001,689,14,157
353184001,689,17,705
353184001,706,14,179
353184001,706,17,4240
353184001,706,18,9677
353184001,727,14,1345
353184001,727,17,593
353194001,533,14,443
353194001,533,17,269
353194001,533,18,114
353194001,536,17,76
353194001,536,18,698
353194001,541,17,90
353194001,542,14,16
353194001,542,17,78
353194001,543,14,52
353194001,543,17,306
353194001,543,18,147
353194001,547,14,14
353194001,547,17,196
353194001,552,14,65
353194001,552,17,437
353194001,552,18,17
353194001,553,14,179
353194001,553,17,18
353194001,553,18,504
353194001,554,14,47
353194001,554,17,109
353194001,555,17,21
353194001,556,14,233
353194001,556,17,214
353194001,557,14,44
353194001,557,17,132
353194001,557,18,107
353194011,533,14,338
353194011,533,17,206
353194011,533,18,83
353194011,536,17,57
353194011,536,18,598
353194011,541,17,60
353194011,542,14,16
353194011,542,17,75
353194011,543,14,53
353194011,543,17,287
353194011,543,18,111
353194011,547,14,12
353194011,547,17,172
353194011,552,14,67
353194011,552,17,338
353194011,552,18,27
353194011,553,14,153
353194011,553,17,16
353194011,553,18,424
353194011,554,14,32
353194011,554,17,91
353194011,555,17,27
353194011,556,14,245
353194011,556,17,181
353194011,557,14,32
353194011,557,17,101
353194011,557,18,80
353194021,533,14,299
353194021,533,17,160
353194021,533,18,57
353194021,536,17,55
353194021,536,18,432
353194021,541,17,44
353194021,542,14,16
353194021,542,17,46
353194021,543,14,56
353194021,543,17,192
353194021,543,18,77
353194021,547,14,11
353194021,547,17,119
353194021,552,14,64
353194021,552,17,229
353194021,552,18,9
353194021,553,14,111
353194021,553,17,15
353194021,553,18,400
353194021,554,14,46
353194021,554,17,56
353194021,555,17,18
353194021,556,14,185
353194021,556,17,115
353194021,557,14,27
353194021,557,17,92
353194021,557,18,86
353194041,533,14,351
353194041,533,17,188
353194041,533,18,96
353194041,536,17,66
353194041,536,18,540
353194041,541,17,48
353194041,542,14,18
353194041,542,17,68
353194041,543,14,46
353194041,543,17,225
353194041,543,18,96
353194041,547,14,14
353194041,547,17,130
353194041,552,14,55
353194041,552,17,299
353194041,552,18,30
353194041,553,14,143
353194041,553,17,14
353194041,553,18,440
353194041,554,14,31
353194041,554,17,84
353194041,555,17,10
353194041,556,14,244
353194041,556,17,139
353194041,557,14,32
353194041,557,17,83
353194041,557,18,72
353370001,700,14,6
353370001,700,17,82
353370001,664,14,489
353370001,664,17,2241
353370001,664,18,256
353370001,672,14,88
353370001,678,14,71
353370001,678,17,78
353370001,680,14,116
353370001,680,17,59
353370001,681,14,63
353370001,681,17,153
353370001,681,18,173
353370001,684,17,544
353370001,684,18,1909
353370001,686,14,781
353370001,686,17,134
353370001,686,18,2303
353370001,687,14,45
353370001,687,17,276
353370001,687,18,73
353370001,693,17,97
353370001,693,18,182
353370001,694,14,215
353370001,694,17,690
353370001,713,14,20
353370001,713,17,138
353370001,731,17,69
353370001,731,18,87
353370001,733,17,404
353370011,700,14,14
353370011,700,17,95
353370011,664,14,375
353370011,664,17,2737
353370011,664,18,308
353370011,672,14,79
353370011,678,14,52
353370011,678,17,95
353370011,680,14,106
353370011,680,17,105
353370011,681,14,48
353370011,681,17,192
353370011,681,18,171
353370011,684,17,590
353370011,684,18,1919
353370011,686,14,678
353370011,686,17,164
353370011,686,18,2345
353370011,687,14,40
353370011,687,17,341
353370011,687,18,75
353370011,693,17,127
353370011,693,18,196
353370011,694,14,229
353370011,694,17,887
353370011,713,14,20
353370011,713,17,172
353370011,731,17,89
353370011,731,18,97
353370011,733,17,490
353370021,664,14,398
353370021,664,17,2450
353370021,664,18,297
353370021,672,14,85
353370021,680,14,123
353370021,680,17,108
353370021,684,17,602
353370021,684,18,1864
353370021,686,14,646
353370021,686,17,110
353370021,686,18,2447
353370021,687,14,48
353370021,687,17,290
353370021,687,18,47
353370021,694,14,228
353370021,694,17,850
353370021,713,14,20
353370021,713,17,177
353370021,731,17,87
353370021,731,18,102
353370021,733,17,479
353370031,664,14,196
353370031,664,17,1056
353370031,664,18,127
353370031,672,14,58
353370031,680,14,57
353370031,680,17,23
353370031,684,17,339
353370031,684,18,984
353370031,686,14,416
353370031,686,17,54
353370031,686,18,1560
353370031,687,14,27
353370031,687,17,100
353370031,687,18,20
353370031,694,14,149
353370031,694,17,441
353370031,713,14,11
353370031,713,17,124
353370031,731,17,39
353370031,731,18,49
353370031,733,17,276
353370041,700,14,11
353370041,700,17,82
353370041,664,14,445
353370041,664,17,2144
353370041,664,18,237
353370041,672,14,94
353370041,678,14,75
353370041,678,17,68
353370041,680,14,115
353370041,680,17,83
353370041,681,14,50
353370041,681,17,159
353370041,681,18,179
353370041,684,17,646
353370041,684,18,1821
353370041,686,14,782
353370041,686,17,104
353370041,686,18,2206
353370041,687,14,47
353370041,687,17,256
353370041,687,18,62
353370041,693,17,109
353370041,693,18,199
353370041,694,14,228
353370041,694,17,734
353370041,713,14,26
353370041,713,17,153
353370041,731,17,82
353370041,731,18,80
353370041,733,17,368
353370051,700,14,15
353370051,700,17,97
353370051,664,14,588
353370051,664,17,2511
353370051,664,18,270
353370051,672,14,145
353370051,678,14,91
353370051,678,17,86
353370051,680,14,124
353370051,680,17,102
353370051,681,14,81
353370051,681,17,177
353370051,681,18,182
353370051,684,17,734
353370051,684,18,2038
353370051,686,14,958
353370051,686,17,157
353370051,686,18,2553
353370051,687,14,40
353370051,687,17,298
353370051,687,18,63
353370051,693,17,121
353370051,693,18,182
353370051,694,14,293
353370051,694,17,791
353370051,713,14,25
353370051,713,17,166
353370051,731,17,81
353370051,731,18,115
353370051,733,17,444
353540011,700,14,138
353540011,700,17,604
353540011,664,14,1319
353540011,664,17,5999
353540011,664,18,636
353540011,672,14,407
353540011,678,14,441
353540011,678,17,259
353540011,680,14,246
353540011,680,17,157
353540011,681,14,228
353540011,681,17,666
353540011,681,18,417
353540011,684,17,811
353540011,684,18,3775
353540011,686,14,1898
353540011,686,17,204
353540011,686,18,5469
353540011,687,14,157
353540011,687,17,635
353540011,687,18,133
353540011,693,17,254
353540011,693,18,375
353540011,694,14,746
353540011,694,17,2619
353540011,713,14,151
353540011,713,17,621
353540011,731,17,156
353540011,731,18,140
353540011,733,17,1629
356008021,677,17,441
356008021,677,18,2611
356008021,682,14,1050
356008021,682,17,129
356008021,682,18,65
356008021,688,17,73
356008021,688,18,49
356008021,691,14,988
356008021,691,17,1885
356008021,691,18,392
356008021,698,17,156
356008021,698,18,245
356008021,703,14,56
356008021,703,17,1603
356008021,703,18,105
356008021,704,14,535
356008021,704,17,694
356008021,705,14,81
356008021,705,17,834
356008021,707,17,369
356008021,708,14,107
356008021,708,17,323
356008021,708,18,193
356008021,709,17,89
356008021,715,14,22
356008021,715,17,105
356008021,718,14,119
356008021,718,17,92
356008021,735,14,105
356008021,735,17,213
356008021,736,17,661
356008021,736,18,2228
356008021,737,14,149
356008021,737,17,547
356008021,737,18,636
356008021,677,14,463
356008031,677,14,637
356008031,677,17,543
356008031,677,18,3137
356008031,682,14,1491
356008031,682,17,164
356008031,682,18,91
356008031,688,17,86
356008031,688,18,87
356008031,691,14,1353
356008031,691,17,2802
356008031,691,18,526
356008031,698,17,210
356008031,698,18,345
356008031,703,14,84
356008031,703,17,2442
356008031,703,18,149
356008031,704,14,766
356008031,704,17,878
356008031,705,14,103
356008031,705,17,1111
356008031,707,17,603
356008031,708,14,110
356008031,708,17,382
356008031,708,18,257
356008031,709,17,160
356008031,715,14,39
356008031,715,17,129
356008031,718,14,147
356008031,718,17,129
356008031,735,14,128
356008031,735,17,276
356008031,736,17,902
356008031,736,18,2864
356008031,737,14,314
356008031,737,17,950
356008031,737,18,942
356008041,677,14,1250
356008041,677,17,1063
356008041,677,18,5863
356008041,682,14,3233
356008041,682,17,360
356008041,682,18,134
356008041,688,17,215
356008041,688,18,120
356008041,691,14,3304
356008041,691,17,5235
356008041,691,18,753
356008041,698,17,501
356008041,698,18,596
356008041,703,14,207
356008041,703,17,5019
356008041,703,18,240
356008041,704,14,1773
356008041,704,17,1976
356008041,705,14,193
356008041,705,17,2269
356008041,707,17,1590
356008041,708,14,291
356008041,708,17,907
356008041,708,18,440
356008041,709,17,348
356008041,715,14,121
356008041,715,17,224
356008041,718,14,484
356008041,718,17,302
356008041,735,14,275
356008041,735,17,574
356008041,736,17,1957
356008041,736,18,5033
356008041,737,14,459
356008041,737,17,1885
356008041,737,18,1636
356008061,677,14,220
356008061,677,17,300
356008061,677,18,1803
356008061,682,14,523
356008061,682,17,99
356008061,682,18,58
356008061,688,17,39
356008061,688,18,29
356008061,691,14,416
356008061,691,17,1510
356008061,691,18,200
356008061,698,17,216
356008061,698,18,211
356008061,703,14,24
356008061,703,17,1294
356008061,703,18,92
356008061,704,14,203
356008061,704,17,495
356008061,705,14,19
356008061,705,17,425
356008061,707,17,391
356008061,708,14,69
356008061,708,17,331
356008061,708,18,114
356008061,709,17,76
356008061,715,14,9
356008061,715,17,111
356008061,718,14,60
356008061,718,17,92
356008061,735,14,34
356008061,735,17,159
356008061,736,17,556
356008061,736,18,1408
356008061,737,14,61
356008061,737,17,503
356008061,737,18,432
356008071,677,14,103
356008071,677,17,208
356008071,677,18,926
356008071,682,14,345
356008071,682,17,49
356008071,682,18,35
356008071,688,17,35
356008071,688,18,21
356008071,691,14,213
356008071,691,17,896
356008071,691,18,125
356008071,698,17,114
356008071,698,18,124
356008071,703,14,16
356008071,703,17,719
356008071,703,18,41
356008071,704,14,108
356008071,704,17,295
356008071,705,14,17
356008071,705,17,314
356008071,707,17,216
356008071,708,14,36
356008071,708,17,209
356008071,708,18,86
356008071,709,17,51
356008071,715,14,1
356008071,715,17,73
356008071,718,14,36
356008071,718,17,88
356008071,735,14,23
356008071,735,17,101
356008071,736,17,319
356008071,736,18,904
356008071,737,14,32
356008071,737,17,318
356008071,737,18,276
356008081,677,14,151
356008081,677,17,266
356008081,677,18,1493
356008081,682,14,433
356008081,682,17,56
356008081,682,18,61
356008081,688,17,60
356008081,688,18,39
356008081,691,14,332
356008081,691,17,1138
356008081,691,18,150
356008081,698,17,173
356008081,698,18,237
356008081,703,14,22
356008081,703,17,1097
356008081,703,18,72
356008081,704,14,189
356008081,704,17,343
356008081,705,14,22
356008081,705,17,405
356008081,707,17,332
356008081,708,14,68
356008081,708,17,282
356008081,708,18,138
356008081,709,17,70
356008081,715,14,8
356008081,715,17,87
356008081,718,14,46
356008081,718,17,91
356008081,735,14,50
356008081,735,17,147
356008081,736,17,497
356008081,736,18,1441
356008081,737,14,69
356008081,737,17,462
356008081,737,18,463
356008091,677,14,145
356008091,677,17,244
356008091,677,18,1266
356008091,682,14,396
356008091,682,17,60
356008091,682,18,47
356008091,688,17,42
356008091,688,18,26
356008091,691,14,371
356008091,691,17,957
356008091,691,18,135
356008091,698,17,135
356008091,698,18,222
356008091,703,14,13
356008091,703,17,856
356008091,703,18,70
356008091,704,14,175
356008091,704,17,273
356008091,705,14,11
356008091,705,17,302
356008091,707,17,237
356008091,708,14,62
356008091,708,17,230
356008091,708,18,117
356008091,709,17,64
356008091,715,14,15
356008091,715,17,51
356008091,718,14,40
356008091,718,17,73
356008091,735,14,24
356008091,735,17,120
356008091,736,17,442
356008091,736,18,1182
356008091,737,14,57
356008091,737,17,416
356008091,737,18,416
359569031,533,14,4650
359569031,533,17,4164
359569031,533,18,1149
359569031,536,17,1440
359569031,536,18,6870
359569031,541,17,1393
359569031,542,14,260
359569031,542,17,1082
359569031,543,14,594
359569031,543,17,4971
359569031,543,18,2131
359569031,546,17,29
359569031,547,14,137
359569031,547,17,1984
359569031,552,14,1787
359569031,552,17,6535
359569031,552,18,415
359569031,553,14,2072
359569031,553,17,191
359569031,553,18,6408
359569031,554,14,752
359569031,554,17,1674
359569031,555,17,1088
359569031,556,14,3232
359569031,556,17,3536
359569031,557,14,642
359569031,557,17,1889
359569031,557,18,1899
359569031,569,14,792
359569031,569,17,1921
359569031,569,18,1212
359569031,570,14,1055
359569031,570,17,649
359569031,571,14,95
359569031,571,17,578
359569031,572,17,759
359569031,572,18,809
367002071,677,14,118
367002071,677,17,118
367002071,677,18,853
367002071,682,14,333
367002071,682,17,30
367002071,682,18,27
367002071,688,17,24
367002071,688,18,33
367002071,691,14,382
367002071,691,17,373
367002071,691,18,79
367002071,698,17,120
367002071,698,18,292
367002071,703,14,39
367002071,703,17,384
367002071,703,18,71
367002071,704,14,141
367002071,704,17,116
367002071,705,14,17
367002071,705,17,192
367002071,707,17,117
367002071,708,14,53
367002071,708,17,63
367002071,708,18,98
367002071,709,17,35
367002071,715,17,25
367002071,718,14,108
367002071,718,17,41
367002071,735,14,20
367002071,735,17,36
367002071,736,17,375
367002071,736,18,984
367002071,737,14,47
367002071,737,17,278
367002071,737,18,396
367002081,677,14,91
367002081,677,17,67
367002081,677,18,578
367002081,682,14,188
367002081,682,17,27
367002081,682,18,16
367002081,688,17,10
367002081,688,18,21
367002081,691,14,217
367002081,691,17,258
367002081,691,18,61
367002081,698,17,71
367002081,698,18,218
367002081,703,14,29
367002081,703,17,319
367002081,703,18,39
367002081,704,14,84
367002081,704,17,93
367002081,705,14,7
367002081,705,17,156
367002081,707,17,95
367002081,708,14,37
367002081,708,17,69
367002081,708,18,74
367002081,709,17,23
367002081,715,17,21
367002081,718,14,84
367002081,718,17,28
367002081,735,14,14
367002081,735,17,19
367002081,736,17,188
367002081,736,18,721
367002081,737,14,22
367002081,737,17,193
367002081,737,18,251
367004011,657,14,1265
367004011,662,14,266
367004011,662,17,1122
367004011,663,14,53
367004011,663,17,3791
367004011,663,18,308
367004011,666,14,797
367004011,666,17,89
367004011,666,18,3163
367004011,667,17,13
367004011,668,17,653
367004011,669,14,149
367004011,669,17,531
367004011,669,18,300
367004011,671,14,1949
367004011,671,17,2067
367004011,671,18,327
367004011,673,14,107
367004011,673,17,337
367004011,675,14,49
367004011,675,17,374
367004011,675,18,458
367004011,676,14,358
367004011,676,17,863
367004011,683,17,180
367004011,683,18,314
367004011,689,14,28
367004011,689,17,124
367004011,706,14,50
367004011,706,17,852
367004011,706,18,3353
367004011,727,14,376
367004011,727,17,206
367004021,657,14,1210
367004021,662,14,211
367004021,662,17,1084
367004021,663,14,81
367004021,663,17,3677
367004021,663,18,297
367004021,666,14,822
367004021,666,17,95
367004021,666,18,2796
367004021,667,17,13
367004021,668,17,524
367004021,669,14,137
367004021,669,17,530
367004021,669,18,258
367004021,671,14,1988
367004021,671,17,2020
367004021,671,18,325
367004021,673,14,77
367004021,673,17,296
367004021,675,14,51
367004021,675,17,327
367004021,675,18,403
367004021,676,14,504
367004021,676,17,921
367004021,683,17,140
367004021,683,18,266
367004021,689,14,5
367004021,689,17,120
367004021,706,14,39
367004021,706,17,782
367004021,706,18,3138
367004021,727,14,271
